workspace_id,meeting_key,race_key,generated_at,race_date,track,race_no,no,horse,epi,market,open,high,low,move,edgeiq_price,edge,status,source,source_timestamp,source_confidence,row_status,market_availability_status,market_source_status,market_observed_at,market_generated_at,market_age_minutes,market_freshness_status,market_is_live
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,7,Vespasian,65.85,,,,,,6.49,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,8,Miss Shiino,51.14,,,,,,9.08,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,9,Rising Nine Top,27.55,,,,,,20.47,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,10,Tiger Fox,6.83,,,,,,117.51,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,11,Bobinette,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,12,Zoumania,47.57,,,,,,9.99,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,13,Diamond Storm,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,14,Ask The Captain,68.30,,,,,,6.18,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,15,Composite Action,26.83,,,,,,21.19,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,1,Aubaine,24.93,,,,,,96.89,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,2,Duperouzel,61.95,,,,,,9.34,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,3,Just Desserts,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,4,Lollie's Galore,65.61,,,,,,8.40,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,5,Mr Margolin,59.47,,,,,,10.08,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,6,Pete The Prophet,20.88,,,,,,253.41,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,7,Aurora's Belt,51.75,,,,,,13.21,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,8,Laurel Bay,49.88,,,,,,14.24,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,9,Tennessee Link,43.98,,,,,,18.59,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,10,Thinker,64.65,,,,,,8.63,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,11,Calabrisella Mia,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,12,Tears Of Happiness,72.12,,,,,,7.09,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,13,Challenging,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,14,Neville Bartos,37.73,,,,,,26.52,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,15,Torzannie,36.63,,,,,,28.55,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,16,Proffer,55.15,,,,,,11.65,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,17,Thinkimacelebrity,40.51,,,,,,22.38,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R2,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,2,18,Embodiment,17.98,,,,,,1591.34,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R3,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,3,1,No Ombrays,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R3,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,3,2,Rhencullen,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R3,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,3,3,Rock It Fuel,26.43,,,,,,6.53,,Scratched,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,scratched,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R3,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,3,4,Alodie,8.12,,,,,,355.38,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R3,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,3,5,My Destiny,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R3,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,3,6,Spin Class,31.27,,,,,,4.83,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R3,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,3,7,Yellowknife,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R3,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,3,8,Independant Lad,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R3,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,3,9,Whyte Light,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R3,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,3,10,Aryna,50.61,,,,,,2.18,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R3,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,3,11,Pragmatic Lady,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R3,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,3,12,Veloce Grigio,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R3,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,3,13,Gemofsixteencarats,28.00,,,,,,5.88,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R3,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,3,14,Native Spirit,9.43,,,,,,115.44,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,1,Covert Mission,55.41,,,,,,7.82,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,2,Planet Mars,41.60,,,,,,13.34,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,3,Rock About,47.00,,,,,,10.55,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,4,Spiderman,31.04,,,,,,24.92,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,5,Miss Exceptional,36.67,,,,,,17.24,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,6,Myhomecomingqueen,53.87,,,,,,8.23,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,7,Wunderlust,14.10,,,,,,1227.79,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,8,Finardi,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,9,Master Dubois,20.15,,,,,,87.92,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,10,Written Empire,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,11,Nikitria,22.50,,,,,,59.62,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,12,Tag The Bride,74.81,,,,,,4.70,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,13,Moonlight Romance,47.95,,,,,,10.17,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,14,Mr Nipper,50.81,,,,,,9.14,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R4,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,4,15,Cowboykickedfive,28.70,,,,,,30.09,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,1,Deputy John Stone,48.22,,,,,,7.44,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,2,Graybach,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,3,Ottalaus,49.13,,,,,,7.26,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,4,Ziggy Bama,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,5,Seaticflash,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,6,The Troubleshooter,,,,,,,1432.19,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,7,Afterthegoldrush,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,8,Golden Cicada,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,9,Hopeful Champion,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,10,Nafsika,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,11,Roses For Rita,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
