ra_horse_id,rcom_horse_id,canonical_horse_id,ra_horse_name,rcom_horse_name,normalised_name,match_tier,match_status,evidence_fields,evidence_values,candidate_count,conflict_status,decision_reason,policy_id,source_files
RA_HORSE_33517881720,RCOM_HORSE_5295084,RCOM_HORSE_5295084,IRRESISTIBLE SIR,IRRESISTIBLE SIR,IRRESISTIBLESIR,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=47;first_date=2023-05-23;last_date=2026-06-12;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2026_results_v1.csv|edgeiq_graphql_august_2024_results_v1.csv|edgeiq_graphql_august_2025_results_v1.csv|edgeiq_graphql_december_2023_results_v1.csv|edgeiq_graphql_december_2024_results_v1.csv|edgeiq_graphql_february_2024_results_v1.csv|edgeiq_graphql_february_2025_results_v1.csv|edgeiq_graphql_february_2026_results_v1.csv|edgeiq_graphql_january_2024_results_v1.csv|edgeiq_graphql_january_2026_results_v1.csv|edgeiq_graphql_july_2023_results_v1.csv|edgeiq_graphql_july_2025_results_v1.csv|edgeiq_graphql_june_2023_results_v1.csv|edgeiq_graphql_june_2025_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_march_2025_results_v1.csv|edgeiq_graphql_march_2026_results_v1.csv|edgeiq_graphql_may_2023_results_v1.csv|edgeiq_graphql_may_2026_results_v1.csv|edgeiq_graphql_november_2024_results_v1.csv|edgeiq_graphql_october_2024_results_v1.csv|edgeiq_graphql_september_2024_results_v1.csv|edgeiq_graphql_september_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33701154210,RCOM_HORSE_5324037,RCOM_HORSE_5324037,RASP,RASP,RASP,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=15;first_date=2024-02-01;last_date=2026-06-17;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2026_results_v1.csv|edgeiq_graphql_august_2025_results_v1.csv|edgeiq_graphql_february_2024_results_v1.csv|edgeiq_graphql_july_2025_results_v1.csv|edgeiq_graphql_june_2025_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_march_2026_results_v1.csv|edgeiq_graphql_may_2026_results_v1.csv|edgeiq_graphql_october_2025_results_v1.csv|edgeiq_graphql_september_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33592841580,RCOM_HORSE_5306926,RCOM_HORSE_5306926,SHUBAEL,SHUBAEL,SHUBAEL,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=16;first_date=2024-07-25;last_date=2025-07-13;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2025_results_v1.csv|edgeiq_graphql_july_2024_results_v1.csv|edgeiq_graphql_july_2025_results_v1.csv|edgeiq_graphql_june_2025_results_v1.csv|edgeiq_graphql_may_2025_results_v1.csv|edgeiq_graphql_october_2024_results_v1.csv|edgeiq_graphql_september_2024_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33644722260,RCOM_HORSE_5315122,RCOM_HORSE_5315122,NEARING LIBERTY,NEARING LIBERTY,NEARINGLIBERTY,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=28;first_date=2023-08-09;last_date=2026-06-17;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2025_results_v1.csv|edgeiq_graphql_april_2026_results_v1.csv|edgeiq_graphql_august_2023_results_v1.csv|edgeiq_graphql_august_2024_results_v1.csv|edgeiq_graphql_august_2025_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_march_2024_results_v1.csv|edgeiq_graphql_may_2025_results_v1.csv|edgeiq_graphql_may_2026_results_v1.csv|edgeiq_graphql_november_2024_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|edgeiq_graphql_october_2024_results_v1.csv|edgeiq_graphql_october_2025_results_v1.csv|edgeiq_graphql_september_2023_results_v1.csv|edgeiq_graphql_september_2024_results_v1.csv|edgeiq_graphql_september_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33986029530,,RA_HORSE_33986029530,YAMATO SATONA (NZ),,YAMATOSATONA,UNRESOLVED,NO_CANDIDATE,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,repository_name_candidate_count=0,0,NO_CANDIDATE,NO_RCOM_CANDIDATE_FOUND_IN_REPOSITORY_WIDE_EVIDENCE_INDEX,EDGEIQ-RA-RCOM-BRIDGE-A-v1,public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv
RA_HORSE_33734431020,RCOM_HORSE_5329294,RCOM_HORSE_5329294,ZORRO’S FLIGHT,ZORRO'S FLIGHT,ZORROSFLIGHT,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=23;first_date=2024-05-24;last_date=2026-06-24;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_december_2024_results_v1.csv|edgeiq_graphql_december_2025_results_v1.csv|edgeiq_graphql_february_2025_results_v1.csv|edgeiq_graphql_january_2025_WEEK2_results_v1.csv|edgeiq_graphql_january_2025_WEEK3_results_v1.csv|edgeiq_graphql_january_2026_results_v1.csv|edgeiq_graphql_july_2024_results_v1.csv|edgeiq_graphql_july_2025_results_v1.csv|edgeiq_graphql_june_2024_results_v1.csv|edgeiq_graphql_june_2025_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_march_2025_results_v1.csv|edgeiq_graphql_may_2024_results_v1.csv|edgeiq_graphql_november_2024_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33689912130,RCOM_HORSE_5322261,RCOM_HORSE_5322261,ASEVENTY SEVEN (NZ),ASEVENTY SEVEN,ASEVENTYSEVEN,STRONG_COMPOSITE_IDENTITY,RESOLVED_COMPOSITE,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=53;first_date=2023-01-05;last_date=2026-06-24;trainer_match=YES,1,NO_CONFLICT,UNIQUE_RCOM_CANDIDATE_WITH_TRAINER_CONTINUITY_AND_PRE_RACE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_august_2023_results_v1.csv|edgeiq_graphql_august_2024_results_v1.csv|edgeiq_graphql_august_2025_results_v1.csv|edgeiq_graphql_december_2025_results_v1.csv|edgeiq_graphql_february_2023_results_v1.csv|edgeiq_graphql_january_2023_results_v1.csv|edgeiq_graphql_january_2026_results_v1.csv|edgeiq_graphql_july_2023_results_v1.csv|edgeiq_graphql_july_2024_results_v1.csv|edgeiq_graphql_july_2025_results_v1.csv|edgeiq_graphql_june_2023_results_v1.csv|edgeiq_graphql_june_2024_results_v1.csv|edgeiq_graphql_june_2025_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_may_2023_results_v1.csv|edgeiq_graphql_may_2024_results_v1.csv|edgeiq_graphql_may_2025_results_v1.csv|edgeiq_graphql_november_2023_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|edgeiq_graphql_october_2023_results_v1.csv|edgeiq_graphql_october_2024_results_v1.csv|edgeiq_graphql_september_2023_results_v1.csv|edgeiq_graphql_september_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33600975630,RCOM_HORSE_5308211,RCOM_HORSE_5308211,CEREMONIOUS (NZ),CEREMONIOUS,CEREMONIOUS,STRONG_COMPOSITE_IDENTITY,RESOLVED_COMPOSITE,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=12;first_date=2024-01-03;last_date=2026-06-19;trainer_match=YES,1,NO_CONFLICT,UNIQUE_RCOM_CANDIDATE_WITH_TRAINER_CONTINUITY_AND_PRE_RACE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2026_results_v1.csv|edgeiq_graphql_february_2024_results_v1.csv|edgeiq_graphql_january_2024_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_march_2024_results_v1.csv|edgeiq_graphql_may_2026_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33785267250,RCOM_HORSE_5337325,RCOM_HORSE_5337325,ENCHANTED JENNI (NZ),ENCHANTED JENNI,ENCHANTEDJENNI,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=28;first_date=2024-08-27;last_date=2026-06-21;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2026_results_v1.csv|edgeiq_graphql_august_2024_results_v1.csv|edgeiq_graphql_august_2025_results_v1.csv|edgeiq_graphql_december_2025_results_v1.csv|edgeiq_graphql_february_2025_results_v1.csv|edgeiq_graphql_february_2026_results_v1.csv|edgeiq_graphql_january_2026_results_v1.csv|edgeiq_graphql_july_2025_results_v1.csv|edgeiq_graphql_june_2025_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_march_2026_results_v1.csv|edgeiq_graphql_may_2025_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|edgeiq_graphql_october_2024_results_v1.csv|edgeiq_graphql_october_2025_results_v1.csv|edgeiq_graphql_september_2024_results_v1.csv|edgeiq_graphql_september_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33741204120,RCOM_HORSE_5330364,RCOM_HORSE_5330364,CHAMPAGNE JENNI,CHAMPAGNE JENNI,CHAMPAGNEJENNI,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=18;first_date=2024-08-26;last_date=2026-06-24;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2025_results_v1.csv|edgeiq_graphql_august_2024_results_v1.csv|edgeiq_graphql_august_2025_results_v1.csv|edgeiq_graphql_february_2025_results_v1.csv|edgeiq_graphql_february_2026_results_v1.csv|edgeiq_graphql_july_2025_results_v1.csv|edgeiq_graphql_june_2025_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_march_2025_results_v1.csv|edgeiq_graphql_march_2026_results_v1.csv|edgeiq_graphql_may_2025_results_v1.csv|edgeiq_graphql_september_2024_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
