benchmark_group_id,canonical_race_id,canonical_runner_id,race_date,track,race_number,race_distance_metres,segment_start_metres,segment_end_metres,segment_distance_metres,elapsed_time_seconds,average_speed_mps,eligibility_status,source_format,source_hash
RSTG1-A2ADF1A1BA182B1A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15714347,2026-07-20,Southside Pakenham Synthetic,9,1200,1000,800,200,10.6724,18.740000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-425734F2A64A54A3,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15714347,2026-07-20,Southside Pakenham Synthetic,9,1200,800,600,200,10.9709,18.230000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-46F357E8F933A71D,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15714347,2026-07-20,Southside Pakenham Synthetic,9,1200,600,400,200,11.0375,18.120000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-082ECA502FAF10FF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15714347,2026-07-20,Southside Pakenham Synthetic,9,1200,400,200,200,11.1669,17.910000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-5ED0763D6E302EDF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15714347,2026-07-20,Southside Pakenham Synthetic,9,1200,200,0,200,11.8694,16.850000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-D1156039ECDC518A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15718059,2026-07-20,Southside Pakenham Synthetic,9,1200,1200,1000,200,13.6705,14.630000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-A2ADF1A1BA182B1A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15718059,2026-07-20,Southside Pakenham Synthetic,9,1200,1000,800,200,10.6610,18.760000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-425734F2A64A54A3,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15718059,2026-07-20,Southside Pakenham Synthetic,9,1200,800,600,200,10.9111,18.330000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-46F357E8F933A71D,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15718059,2026-07-20,Southside Pakenham Synthetic,9,1200,600,400,200,10.9051,18.340000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-082ECA502FAF10FF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15718059,2026-07-20,Southside Pakenham Synthetic,9,1200,400,200,200,11.1421,17.950000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-5ED0763D6E302EDF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15718059,2026-07-20,Southside Pakenham Synthetic,9,1200,200,0,200,12.1655,16.440000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-D1156039ECDC518A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720325,2026-07-20,Southside Pakenham Synthetic,9,1200,1200,1000,200,13.8122,14.480000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-A2ADF1A1BA182B1A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720325,2026-07-20,Southside Pakenham Synthetic,9,1200,1000,800,200,10.5042,19.040000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-425734F2A64A54A3,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720325,2026-07-20,Southside Pakenham Synthetic,9,1200,800,600,200,10.8519,18.430000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-46F357E8F933A71D,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720325,2026-07-20,Southside Pakenham Synthetic,9,1200,600,400,200,10.8460,18.440000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-082ECA502FAF10FF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720325,2026-07-20,Southside Pakenham Synthetic,9,1200,400,200,200,11.2108,17.840000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-5ED0763D6E302EDF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720325,2026-07-20,Southside Pakenham Synthetic,9,1200,200,0,200,12.3457,16.200000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-D1156039ECDC518A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15713424,2026-07-20,Southside Pakenham Synthetic,9,1200,1200,1000,200,14.0746,14.210000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-A2ADF1A1BA182B1A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15713424,2026-07-20,Southside Pakenham Synthetic,9,1200,1000,800,200,10.6667,18.750000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-425734F2A64A54A3,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15713424,2026-07-20,Southside Pakenham Synthetic,9,1200,800,600,200,10.7411,18.620000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-46F357E8F933A71D,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15713424,2026-07-20,Southside Pakenham Synthetic,9,1200,600,400,200,10.8696,18.400000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-082ECA502FAF10FF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15713424,2026-07-20,Southside Pakenham Synthetic,9,1200,400,200,200,11.1049,18.010000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-5ED0763D6E302EDF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15713424,2026-07-20,Southside Pakenham Synthetic,9,1200,200,0,200,12.3305,16.220000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-3865426CAF3FE7CB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15711745,2026-07-20,Southside Pakenham Synthetic,10,2200,2200,2000,200,15.0716,13.270000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-ACB02331A42918A8,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15711745,2026-07-20,Southside Pakenham Synthetic,10,2200,2000,1800,200,11.8064,16.940000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-AABF303B6A371A6C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15711745,2026-07-20,Southside Pakenham Synthetic,10,2200,1800,1600,200,12.3305,16.220000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-95EDB2973E9A4C7E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15711745,2026-07-20,Southside Pakenham Synthetic,10,2200,1600,1400,200,12.2624,16.310000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-1E7A01ADE072523C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15711745,2026-07-20,Southside Pakenham Synthetic,10,2200,1400,1200,200,12.8452,15.570000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-56F1C0EEF9E98C51,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15711745,2026-07-20,Southside Pakenham Synthetic,10,2200,1200,1000,200,12.5549,15.930000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-A35EB2A115872A09,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15711745,2026-07-20,Southside Pakenham Synthetic,10,2200,1000,800,200,12.3916,16.140000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-11F0CC54970A83D9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15711745,2026-07-20,Southside Pakenham Synthetic,10,2200,800,600,200,11.5340,17.340000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-E7C6C7B057FEB083,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15711745,2026-07-20,Southside Pakenham Synthetic,10,2200,600,400,200,11.3058,17.690000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-90FEB127B3121E0A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15711745,2026-07-20,Southside Pakenham Synthetic,10,2200,400,200,200,11.2994,17.700000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-22D8EADDEB6DCA02,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15711745,2026-07-20,Southside Pakenham Synthetic,10,2200,200,0,200,11.8624,16.860000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-3865426CAF3FE7CB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15714440,2026-07-20,Southside Pakenham Synthetic,10,2200,2200,2000,200,14.6413,13.660000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-ACB02331A42918A8,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15714440,2026-07-20,Southside Pakenham Synthetic,10,2200,2000,1800,200,11.6279,17.200000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-AABF303B6A371A6C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15714440,2026-07-20,Southside Pakenham Synthetic,10,2200,1800,1600,200,11.9976,16.670000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-95EDB2973E9A4C7E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15714440,2026-07-20,Southside Pakenham Synthetic,10,2200,1600,1400,200,12.2249,16.360000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-1E7A01ADE072523C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15714440,2026-07-20,Southside Pakenham Synthetic,10,2200,1400,1200,200,12.7389,15.700000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-56F1C0EEF9E98C51,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15714440,2026-07-20,Southside Pakenham Synthetic,10,2200,1200,1000,200,12.7065,15.740000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-A35EB2A115872A09,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15714440,2026-07-20,Southside Pakenham Synthetic,10,2200,1000,800,200,12.2699,16.300000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-11F0CC54970A83D9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15714440,2026-07-20,Southside Pakenham Synthetic,10,2200,800,600,200,11.4155,17.520000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-E7C6C7B057FEB083,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15714440,2026-07-20,Southside Pakenham Synthetic,10,2200,600,400,200,11.0558,18.090000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-90FEB127B3121E0A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15714440,2026-07-20,Southside Pakenham Synthetic,10,2200,400,200,200,11.4548,17.460000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-22D8EADDEB6DCA02,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15714440,2026-07-20,Southside Pakenham Synthetic,10,2200,200,0,200,12.2324,16.350000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-3865426CAF3FE7CB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15712101,2026-07-20,Southside Pakenham Synthetic,10,2200,2200,2000,200,15.5763,12.840000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-ACB02331A42918A8,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15712101,2026-07-20,Southside Pakenham Synthetic,10,2200,2000,1800,200,11.8064,16.940000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-AABF303B6A371A6C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15712101,2026-07-20,Southside Pakenham Synthetic,10,2200,1800,1600,200,12.2249,16.360000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-95EDB2973E9A4C7E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15712101,2026-07-20,Southside Pakenham Synthetic,10,2200,1600,1400,200,12.3993,16.130000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-1E7A01ADE072523C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15712101,2026-07-20,Southside Pakenham Synthetic,10,2200,1400,1200,200,13.0634,15.310000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-56F1C0EEF9E98C51,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15712101,2026-07-20,Southside Pakenham Synthetic,10,2200,1200,1000,200,12.7146,15.730000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-A35EB2A115872A09,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15712101,2026-07-20,Southside Pakenham Synthetic,10,2200,1000,800,200,12.3001,16.260000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-11F0CC54970A83D9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15712101,2026-07-20,Southside Pakenham Synthetic,10,2200,800,600,200,11.5207,17.360000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-E7C6C7B057FEB083,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15712101,2026-07-20,Southside Pakenham Synthetic,10,2200,600,400,200,11.3830,17.570000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-90FEB127B3121E0A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15712101,2026-07-20,Southside Pakenham Synthetic,10,2200,400,200,200,11.2613,17.760000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-22D8EADDEB6DCA02,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15712101,2026-07-20,Southside Pakenham Synthetic,10,2200,200,0,200,11.8203,16.920000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-3865426CAF3FE7CB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,2200,2000,200,14.5773,13.720000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-ACB02331A42918A8,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,2000,1800,200,11.7028,17.090000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-AABF303B6A371A6C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,1800,1600,200,12.1212,16.500000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-95EDB2973E9A4C7E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,1600,1400,200,12.3533,16.190000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-1E7A01ADE072523C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,1400,1200,200,12.8783,15.530000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-56F1C0EEF9E98C51,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,1200,1000,200,12.6422,15.820000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-A35EB2A115872A09,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,1000,800,200,12.2926,16.270000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-11F0CC54970A83D9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,800,600,200,11.6550,17.160000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-E7C6C7B057FEB083,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,600,400,200,11.4416,17.480000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-90FEB127B3121E0A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,400,200,200,11.7028,17.090000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-22D8EADDEB6DCA02,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15719216,2026-07-20,Southside Pakenham Synthetic,10,2200,200,0,200,12.2775,16.290000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-3865426CAF3FE7CB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,2200,2000,200,14.8038,13.510000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-ACB02331A42918A8,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,2000,1800,200,11.7647,17.000000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-AABF303B6A371A6C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,1800,1600,200,12.2624,16.310000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-95EDB2973E9A4C7E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,1600,1400,200,12.2850,16.280000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-1E7A01ADE072523C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,1400,1200,200,12.8617,15.550000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-56F1C0EEF9E98C51,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,1200,1000,200,12.6582,15.800000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-A35EB2A115872A09,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,1000,800,200,12.3077,16.250000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-11F0CC54970A83D9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,800,600,200,11.5473,17.320000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-E7C6C7B057FEB083,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,600,400,200,11.2931,17.710000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-90FEB127B3121E0A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,400,200,200,11.6414,17.180000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-22D8EADDEB6DCA02,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15717502,2026-07-20,Southside Pakenham Synthetic,10,2200,200,0,200,12.3381,16.210000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-3865426CAF3FE7CB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,2200,2000,200,15.2672,13.100000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
