race_key,race_date,track,race_number,source_page_url,source_payload_file,runner_id,saddle_number,horse_name,sectional_sequence,distance_marker,position,cumulative_time_raw,cumulative_time_seconds,average_speed_source
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15632846,4,Flyer,1,1000m,8,57.98,57.98,16.89
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15632846,4,Flyer,2,800m,7,47.26,47.26,18.64
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15632846,4,Flyer,3,600m,8,36.25,36.25,18.18
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15632846,4,Flyer,4,400m,8,24.38,24.38,17.55
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15632846,4,Flyer,5,200m,5,12.64,12.64,17.26
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15632846,4,Flyer,6,FINISH,1,1:12.34,72.34,15.91
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15637377,6,Luna Cat,1,1000m,9,58.13,58.13,17.05
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15637377,6,Luna Cat,2,800m,9,47.25,47.25,18.4
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15637377,6,Luna Cat,3,600m,9,36.38,36.38,18.41
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15637377,6,Luna Cat,4,400m,9,24.49,24.49,17.37
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15637377,6,Luna Cat,5,200m,8,12.67,12.67,17.17
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15637377,6,Luna Cat,6,FINISH,2,1:12.49,72.49,15.76
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15614516,7,Sun Setting,1,1000m,5,59.10,59.1,17.15
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15614516,7,Sun Setting,2,800m,5,48.27,48.27,18.47
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15614516,7,Sun Setting,3,600m,6,37.41,37.41,18.42
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15614516,7,Sun Setting,4,400m,7,25.43,25.43,17.31
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15614516,7,Sun Setting,5,200m,9,13.43,13.43,16.9
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15614516,7,Sun Setting,6,FINISH,7,1:13.25,73.25,14.82
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15634465,8,Bedtime Angel,1,1000m,2,1:00.49,60.49,18.02
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15634465,8,Bedtime Angel,2,800m,2,50.10,50.1,19.26
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15634465,8,Bedtime Angel,3,600m,2,39.36,39.36,18.61
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15634465,8,Bedtime Angel,4,400m,2,27.33,27.33,17.17
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15634465,8,Bedtime Angel,5,200m,2,14.52,14.52,15.87
2026-05-30|CAULFIELD|R02,2026-05-30,Caulfield,2,https://www.racing.com/form/2026-05-30/caulfield/race/2/speed-data,outputs/sectionals/raw/VIC/racingcom_full_payloads/getRaceForm_e6294bfdb2c56d4301.json,15634465,8,Bedtime Angel,6,FINISH,9,1:14.07,74.07,13.81
