"File","LineNumber","Match","Context"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","21571","/visualiser/stream/",">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""r"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","21584","/visualiser/stream/","type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterText"":true,""deviation"":-0.05,""mapRotation"":0}};             var jsLogger = 'ondemand';             v"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","21597","/visualiser/stream/","type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterText"":true,""deviation"":-0.05,""mapRotation"":0}};             var jsLogger = 'ondemand';             v"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","21607","/visualiser/stream/","esheet"" href=""livery.css"">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterT"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","21617","/visualiser/stream/",">         <script type=""text/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterT"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","22184","/visualiser/stream/","xt/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""r"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","22194","/visualiser/stream/","xt/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterText"":true,""deviation"":-0.05,""mapRotation"":0}};             var jsLogger = 'ondemand';             v"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","22204","/visualiser/stream/","xt/javascript"" src=""../assets/js/common.js""></script>         <script type=""text/javascript"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX ""timeout"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {""going"":{""enabled"":true,""divXPos"":810,""divYPos"":10,""mapWidth"":950,""repeaterWidth"":132,""repeaterT"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","22261","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","22273","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","22280","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","22300","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","22320","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","22336","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","22358","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","22377","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","22405","/visualiser/stream/","var streamApi = '/visualiser/stream/';"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","24546","/visualiser/stream/","ref=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","24559","/visualiser/stream/","""context"": ""ype=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","24569","/visualiser/stream/","ref=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","24586","/visualiser/stream/","""context"": ""    /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","24598","/visualiser/stream/","""context"": ""pendant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25407","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25411","https://its.turftrax.co.uk/visualiser/mornington/","""document_url"": ""https://its.turftrax.co.uk/visualiser/mornington/"","
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25417","/visualiser/stream/","""/visualiser/stream/"","
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25429","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25431","/visualiser/stream/","css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25441","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25444","/visualiser/stream/","""context"": ""ype=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25453","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25455","/visualiser/stream/","css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25465","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25472","/visualiser/stream/","""context"": ""    /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace = '<br>**** UI Index St"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25477","/visualiser/stream/","Pattern: /visualiser/stream/"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25484","/visualiser/stream/","""context"": ""pendant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace = '<br>**** UI Index St"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25491","/visualiser/stream/","link type=\""text/css\"" rel=\""stylesheet\"" href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25506","/visualiser/stream/","""context"": ""ype=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25514","/visualiser/stream/","link type=\""text/css\"" rel=\""stylesheet\"" href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25531","/visualiser/stream/","""context"": ""    /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpd"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","25543","/visualiser/stream/","""context"": ""pendant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpd"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","27152","/visualiser/stream/","link type=\""text/css\"" rel=\""stylesheet\"" href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","27167","/visualiser/stream/","""context"": ""ype=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","27176","/visualiser/stream/","link type=\""text/css\"" rel=\""stylesheet\"" href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","27193","/visualiser/stream/","""context"": ""    /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateC"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","27205","/visualiser/stream/","""context"": ""pendant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateC"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","28541","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","28553","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","28565","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","28577","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace = '<br>**** UI Index Start ****<br><br>**** UI Index """
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","28589","/visualiser/stream/","""context"": ""pendant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace = '<br>**** UI Index Start ****<br><br>**** UI Index End ****<br>';   """
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","29343","https://its.turftrax.co.uk/visualiser/mornington/","""document_url"": ""https://its.turftrax.co.uk/visualiser/mornington/"","
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","29349","/visualiser/stream/","""/visualiser/stream/"","
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","29363","/visualiser/stream/","ref=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","29375","/visualiser/stream/","<script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","29388","/visualiser/stream/","""context"": ""ype=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","29398","/visualiser/stream/","""context"": ""ype=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","29409","/visualiser/stream/","ref=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","29421","/visualiser/stream/","<script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","29462","/visualiser/stream/","""context"": ""    /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTra"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","29474","/visualiser/stream/","""context"": ""    /* Feature Dependant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace = '<br>**** UI Index S"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","29486","/visualiser/stream/","""context"": ""pendant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTra"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","29498","/visualiser/stream/","""context"": ""pendant Properties */             var clientName = 'mornington';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace = '<br>**** UI Index S"
